customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country,first_purchase_date,last_purchase_date,frequency,gross_monetary,total_refunded,net_monetary,total_quantity,returns_count,recency,return_rate,tenure_days
CUST00866,Sophia,Harris,sophia.harris79@example.com,2024-02-03,Meta Ads,,Boston,United States,2024-02-07,2024-02-07,1,65.07,0.0,65.07,1,0,875.0,0.0,879
CUST00867,Noah,Martin,noah.martin96@example.com,2026-01-27,Email,,Houston,United States,2026-06-15,2026-06-26,3,404.2,0.0,404.2,5,0,5.0,0.0,155
CUST00868,Jacob,Lee,jacob.lee81@example.com,2025-02-02,Google Ads,,Miami,United States,2026-04-01,2026-04-01,1,81.39,0.0,81.39,1,0,91.0,0.0,514
CUST00869,Emily,Perez,emily.perez16@example.com,2025-01-25,Meta Ads,,San Francisco,United States,2025-04-16,2025-09-22,3,194.82,0.0,194.82,3,0,282.0,0.0,522
CUST00870,Ethan,Johnson,ethan.johnson11@example.com,2026-01-31,Google Ads,,Denver,United States,2026-02-13,2026-04-13,3,249.11999999999998,0.0,249.11999999999998,3,0,79.0,0.0,151
CUST00871,Daniel,Harris,daniel.harris66@example.com,2024-08-18,Referral,,San Francisco,United States,2024-09-04,2026-05-24,34,4261.4,337.78999999999996,3923.61,45,4,38.0,0.11764705882352941,682
CUST00872,Elizabeth,Jackson,elizabeth.jackson79@example.com,2026-01-26,Email,,Houston,United States,2026-03-11,2026-03-11,1,187.58,0.0,187.58,1,0,112.0,0.0,156
CUST00873,James,Anderson,james.anderson32@example.com,2025-11-30,Google Ads,,Chicago,United States,2026-02-17,2026-02-17,1,45.84,0.0,45.84,1,0,134.0,0.0,213
CUST00874,Jacob,Taylor,jacob.taylor25@example.com,2025-01-21,Google Ads,,Miami,United States,2025-07-19,2025-07-19,1,132.93,0.0,132.93,1,0,347.0,0.0,526
CUST00875,Ethan,Rodriguez,ethan.rodriguez26@example.com,2024-06-13,Email,,Miami,United States,2024-11-03,2026-04-28,9,1534.65,0.0,1534.65,15,0,64.0,0.0,748
CUST00876,Emma,Hernandez,emma.hernandez69@example.com,2025-12-27,Referral,,New York,United States,2026-01-01,2026-06-02,3,416.87,386.19,30.68,3,2,29.0,0.6666666666666666,186
CUST00877,Ava,Robinson,ava.robinson51@example.com,2025-09-03,Google Ads,,Denver,United States,2025-09-27,2025-09-27,1,86.44,86.44,0.0,1,1,277.0,1.0,301
CUST00878,Sofia,Perez,sofia.perez48@example.com,2025-05-17,Organic,,Austin,United States,2025-05-29,2026-06-11,10,1279.75,0.0,1279.75,12,0,20.0,0.0,410
CUST00879,Benjamin,Williams,benjamin.williams50@example.com,2025-06-22,Google Ads,,Chicago,United States,2026-03-31,2026-03-31,1,19.93,19.93,0.0,1,1,92.0,1.0,374
CUST00880,Harper,Williams,harper.williams74@example.com,2024-06-12,Meta Ads,,Austin,United States,2025-02-24,2025-12-09,2,443.56000000000006,0.0,443.56000000000006,5,0,204.0,0.0,749
CUST00881,Charlotte,Williams,charlotte.williams54@example.com,2024-08-14,Organic,,San Francisco,United States,2024-10-12,2025-09-25,6,1506.15,118.97,1387.18,10,1,279.0,0.16666666666666666,686
CUST00882,Mia,Lopez,mia.lopez47@example.com,2024-08-11,Referral,,Denver,United States,2025-01-09,2026-06-21,4,755.85,0.0,755.85,7,0,10.0,0.0,689
CUST00883,Harper,Thomas,harper.thomas81@example.com,2026-02-09,Referral,,New York,United States,2026-02-24,2026-06-27,12,1554.04,323.54,1230.5,16,3,4.0,0.25,142
CUST00884,Noah,Perez,noah.perez54@example.com,2025-04-01,Google Ads,,Denver,United States,2025-05-25,2025-11-14,3,964.5400000000001,174.22,790.32,6,1,229.0,0.3333333333333333,456
CUST00885,Logan,Martin,logan.martin41@example.com,2024-02-10,Email,,San Francisco,United States,2024-11-16,2025-04-14,2,318.9,0.0,318.9,2,0,443.0,0.0,872
CUST00886,Charlotte,Robinson,charlotte.robinson24@example.com,2025-01-30,Google Ads,,Miami,United States,2026-06-07,2026-06-17,2,95.53,0.0,95.53,2,0,14.0,0.0,517
CUST00887,Emma,Robinson,emma.robinson76@example.com,2026-02-27,Meta Ads,,Austin,United States,2026-04-24,2026-06-10,4,326.87,0.0,326.87,5,0,21.0,0.0,124
CUST00888,Amelia,Thomas,amelia.thomas15@example.com,2024-10-30,Organic,,Houston,United States,2024-11-16,2026-05-13,7,668.75,178.23,490.52,7,1,49.0,0.14285714285714285,609
CUST00889,Mia,Taylor,mia.taylor20@example.com,2024-04-08,Google Ads,,Austin,United States,2024-08-29,2025-08-09,3,450.85,0.0,450.85,3,0,326.0,0.0,814
CUST00890,Ethan,Smith,ethan.smith90@example.com,2024-03-08,Google Ads,,Houston,United States,2025-08-18,2026-06-03,2,249.0,0.0,249.0,4,0,28.0,0.0,845
CUST00891,Daniel,Perez,daniel.perez64@example.com,2024-04-16,Google Ads,,Seattle,United States,2024-04-23,2026-04-12,19,2088.56,545.83,1542.73,25,5,80.0,0.2631578947368421,806
CUST00892,Abigail,Clark,abigail.clark19@example.com,2026-02-03,Email,,New York,United States,2026-03-14,2026-04-22,3,249.26999999999998,0.0,249.26999999999998,3,0,70.0,0.0,148
CUST00893,Amelia,Thompson,amelia.thompson52@example.com,2024-02-08,Google Ads,,New York,United States,2025-05-19,2025-05-19,1,104.42,0.0,104.42,2,0,408.0,0.0,874
CUST00894,Oliver,Sanchez,oliver.sanchez42@example.com,2025-07-25,Google Ads,,Houston,United States,2026-06-29,2026-06-29,1,116.2,0.0,116.2,1,0,2.0,0.0,341
CUST00895,Logan,Rodriguez,logan.rodriguez62@example.com,2025-02-01,Meta Ads,,Seattle,United States,2025-03-31,2025-12-02,3,235.44,0.0,235.44,3,0,211.0,0.0,515
CUST00896,Lucas,Hernandez,lucas.hernandez12@example.com,2025-02-02,Email,,Austin,United States,2025-07-30,2025-07-30,1,186.7,0.0,186.7,1,0,336.0,0.0,514
CUST00897,Emma,Lee,emma.lee89@example.com,2024-03-05,Organic,,Denver,United States,2024-03-26,2026-06-04,14,2855.24,990.4200000000001,1864.82,24,5,27.0,0.35714285714285715,848
CUST00898,Liam,Thompson,liam.thompson19@example.com,2025-01-01,Referral,,Los Angeles,United States,2025-02-22,2025-06-29,3,369.90999999999997,227.53,142.38,3,2,367.0,0.6666666666666666,546
CUST00899,James,Sanchez,james.sanchez97@example.com,2024-11-04,Email,,Miami,United States,2025-02-18,2026-06-04,13,1445.5,232.14,1213.36,16,2,27.0,0.15384615384615385,604
CUST00900,Elizabeth,Robinson,elizabeth.robinson66@example.com,2025-01-25,Meta Ads,,New York,United States,2025-03-23,2026-02-07,4,250.70999999999998,0.0,250.70999999999998,4,0,144.0,0.0,522
CUST00901,Mason,Garcia,mason.garcia78@example.com,2024-08-13,Google Ads,,Seattle,United States,2025-03-13,2025-03-13,1,31.43,0.0,31.43,1,0,475.0,0.0,687
CUST00902,Michael,Sanchez,michael.sanchez79@example.com,2024-10-29,Referral,,Chicago,United States,2025-01-12,2025-08-09,2,673.0600000000001,138.86,534.2,3,1,326.0,0.5,610
CUST00903,James,Perez,james.perez92@example.com,2025-01-17,Referral,,New York,United States,2026-02-11,2026-06-20,2,377.42999999999995,0.0,377.42999999999995,3,0,11.0,0.0,530
CUST00904,Ethan,Ramirez,ethan.ramirez81@example.com,2024-05-24,Google Ads,,New York,United States,2026-06-04,2026-06-04,1,484.79,0.0,484.79,2,0,27.0,0.0,768
CUST00905,Evelyn,Martin,evelyn.martin60@example.com,2025-07-04,Meta Ads,,Los Angeles,United States,2025-07-22,2026-06-09,38,4317.75,714.51,3603.24,53,7,22.0,0.18421052631578946,362
CUST00906,James,Miller,james.miller54@example.com,2024-08-04,Meta Ads,,Austin,United States,2026-05-26,2026-05-26,1,227.38,0.0,227.38,2,0,36.0,0.0,696
CUST00907,Ava,Garcia,ava.garcia33@example.com,2024-08-14,Email,,Miami,United States,2025-03-07,2025-10-22,2,289.15,177.55,111.6,2,1,252.0,0.5,686
CUST00908,Sophia,Brown,sophia.brown33@example.com,2025-11-18,Organic,,New York,United States,2025-11-29,2026-06-21,20,1786.51,301.01,1485.5,25,3,10.0,0.15,225
CUST00909,Daniel,Harris,daniel.harris80@example.com,2025-04-17,Email,,Los Angeles,United States,2025-05-25,2026-06-17,7,1003.3,368.28,635.02,11,1,14.0,0.14285714285714285,440
CUST00910,James,Perez,james.perez18@example.com,2024-09-13,Google Ads,,Denver,United States,2025-10-12,2025-12-26,3,294.59,25.29,269.3,3,1,187.0,0.3333333333333333,656
CUST00911,Mason,Hernandez,mason.hernandez55@example.com,2024-05-11,Email,,Houston,United States,2024-10-12,2026-01-04,4,481.24,313.03,168.20999999999998,8,1,178.0,0.25,781
CUST00912,Noah,Martinez,noah.martinez89@example.com,2024-03-12,Referral,,San Francisco,United States,2024-04-26,2026-03-01,5,806.1700000000001,86.71,719.4600000000002,6,1,122.0,0.2,841
CUST00913,Mason,Anderson,mason.anderson52@example.com,2025-09-23,Email,,Denver,United States,2026-02-28,2026-02-28,1,43.92,43.92,0.0,1,1,123.0,1.0,281
CUST00914,Ava,Jackson,ava.jackson82@example.com,2025-01-08,Organic,,Seattle,United States,2025-01-31,2026-05-28,28,3848.72,562.24,3286.48,39,5,34.0,0.17857142857142858,539
CUST00915,Oliver,Smith,oliver.smith50@example.com,2024-09-09,Organic,,Seattle,United States,2024-11-20,2026-05-22,8,797.35,66.21,731.14,10,1,40.0,0.125,660
CUST00916,Isabella,Clark,isabella.clark56@example.com,2024-05-17,Email,,San Francisco,United States,2025-01-19,2026-05-03,5,541.5699999999999,0.0,541.5699999999999,6,0,59.0,0.0,775
CUST00917,Avery,Thomas,avery.thomas69@example.com,2025-04-01,Meta Ads,,Miami,United States,2025-08-31,2025-11-28,2,64.78999999999999,0.0,64.78999999999999,2,0,215.0,0.0,456
CUST00918,Mason,Moore,mason.moore23@example.com,2024-06-28,Email,,Los Angeles,United States,2025-10-31,2025-10-31,1,155.38,155.38,0.0,1,1,243.0,1.0,733
CUST00919,Sofia,Rodriguez,sofia.rodriguez27@example.com,2025-07-05,Google Ads,,Los Angeles,United States,2026-05-18,2026-05-18,1,140.82,0.0,140.82,1,0,44.0,0.0,361
CUST00920,Jacob,Williams,jacob.williams12@example.com,2025-06-03,Email,,Denver,United States,2025-10-12,2026-02-11,4,619.9,0.0,619.9,4,0,140.0,0.0,393
CUST00921,Evelyn,Gonzalez,evelyn.gonzalez85@example.com,2024-08-05,Referral,,Austin,United States,2024-12-17,2026-06-14,6,893.25,63.63,829.62,7,1,17.0,0.16666666666666666,695
CUST00922,Isabella,Moore,isabella.moore79@example.com,2025-04-28,Email,,Chicago,United States,2025-06-27,2026-04-16,2,311.9,0.0,311.9,2,0,76.0,0.0,429
CUST00923,Benjamin,Gonzalez,benjamin.gonzalez38@example.com,2026-03-01,Email,,Miami,United States,2026-03-18,2026-03-18,1,47.02,0.0,47.02,1,0,105.0,0.0,122
CUST00924,Ava,Anderson,ava.anderson74@example.com,2025-06-06,Google Ads,,San Francisco,United States,2026-01-25,2026-05-23,2,111.99,0.0,111.99,2,0,39.0,0.0,390
CUST00925,Harper,Smith,harper.smith94@example.com,2024-09-01,Organic,,Denver,United States,2024-09-27,2026-05-29,4,436.61,196.27,240.34,6,1,33.0,0.25,668
CUST00926,Henry,Garcia,henry.garcia75@example.com,2024-05-23,Meta Ads,,Chicago,United States,2024-11-04,2025-12-10,7,628.26,0.0,628.26,9,0,203.0,0.0,769
CUST00927,Evelyn,Jackson,evelyn.jackson94@example.com,2024-05-29,Organic,,Boston,United States,2024-10-11,2026-04-06,4,538.31,182.84,355.46999999999997,5,2,86.0,0.5,763
CUST00928,Benjamin,Johnson,benjamin.johnson38@example.com,2026-02-18,Meta Ads,,Los Angeles,United States,2026-02-28,2026-06-27,3,306.94000000000005,0.0,306.94000000000005,3,0,4.0,0.0,133
CUST00929,Isabella,Lopez,isabella.lopez39@example.com,2024-02-13,Email,,Austin,United States,2024-03-01,2026-05-16,7,1200.88,0.0,1200.88,11,0,46.0,0.0,869
CUST00930,Logan,Sanchez,logan.sanchez56@example.com,2025-02-01,Meta Ads,,Boston,United States,2026-03-02,2026-03-02,1,114.34,0.0,114.34,1,0,121.0,0.0,515
CUST00931,Avery,Johnson,avery.johnson15@example.com,2025-10-26,Meta Ads,,Austin,United States,2025-10-26,2026-05-31,3,863.72,59.35,804.37,6,1,31.0,0.3333333333333333,248
CUST00932,Abigail,Clark,abigail.clark45@example.com,2026-01-29,Google Ads,,Austin,United States,2026-02-22,2026-06-23,4,651.03,0.0,651.03,5,0,8.0,0.0,153
CUST00933,Evelyn,Garcia,evelyn.garcia58@example.com,2025-10-31,Meta Ads,,Denver,United States,2025-12-18,2026-04-26,3,135.22000000000003,27.25,107.97000000000001,3,1,66.0,0.3333333333333333,243
CUST00934,Abigail,Lewis,abigail.lewis19@example.com,2025-06-13,Google Ads,,Houston,United States,2025-11-16,2026-03-05,2,957.47,906.16,51.31,5,1,118.0,0.5,383
CUST00935,Harper,Gonzalez,harper.gonzalez55@example.com,2024-12-19,Meta Ads,,Boston,United States,2025-03-05,2026-05-09,3,594.86,557.85,37.01,4,2,53.0,0.6666666666666666,559
CUST00936,Avery,Martin,avery.martin10@example.com,2025-05-28,Organic,,Boston,United States,2025-06-26,2026-06-07,10,1022.9300000000001,63.24,959.69,12,1,24.0,0.1,399
CUST00937,Oliver,Davis,oliver.davis19@example.com,2025-06-10,Email,,Houston,United States,2025-08-11,2025-08-11,1,85.84,0.0,85.84,2,0,324.0,0.0,386
CUST00938,Ava,Garcia,ava.garcia30@example.com,2025-01-05,Email,,Los Angeles,United States,2025-04-01,2026-01-22,3,673.7,0.0,673.7,5,0,160.0,0.0,542
CUST00939,Henry,Davis,henry.davis63@example.com,2024-12-04,Organic,,Boston,United States,2025-03-22,2026-03-18,6,550.1800000000001,0.0,550.1800000000001,8,0,105.0,0.0,574
CUST00940,Henry,Thomas,henry.thomas71@example.com,2024-08-03,Email,,Seattle,United States,2025-02-07,2026-06-21,10,761.28,117.08,644.2,14,1,10.0,0.1,697
CUST00941,Emma,Davis,emma.davis15@example.com,2024-05-10,Email,,Chicago,United States,2024-11-08,2026-05-21,2,232.82,62.81,170.01,2,1,41.0,0.5,782
CUST00942,Ava,Lee,ava.lee75@example.com,2024-02-10,Organic,,Chicago,United States,2024-04-17,2025-11-13,2,594.9,205.64,389.26,4,1,230.0,0.5,872
CUST00943,Liam,Garcia,liam.garcia43@example.com,2024-07-03,Meta Ads,,Seattle,United States,2024-08-25,2024-08-25,1,235.28,0.0,235.28,1,0,675.0,0.0,728
CUST00944,Alexander,Jackson,alexander.jackson91@example.com,2024-01-20,Organic,,Miami,United States,2025-04-15,2025-04-15,1,38.95,0.0,38.95,1,0,442.0,0.0,893
CUST00945,Olivia,Miller,olivia.miller67@example.com,2025-09-13,Referral,,Boston,United States,2025-11-04,2026-01-15,3,281.65999999999997,0.0,281.65999999999997,3,0,167.0,0.0,291
CUST00946,Oliver,Davis,oliver.davis62@example.com,2025-09-07,Google Ads,,Denver,United States,2025-11-23,2025-11-23,1,74.64,0.0,74.64,1,0,220.0,0.0,297
CUST00947,Sofia,Harris,sofia.harris33@example.com,2025-09-30,Email,,Miami,United States,2025-12-22,2026-04-05,4,273.81,73.35,200.45999999999998,5,1,87.0,0.25,274
CUST00948,Oliver,White,oliver.white97@example.com,2024-12-16,Referral,,Denver,United States,2025-08-10,2026-03-23,4,572.86,128.08,444.78000000000003,5,1,100.0,0.25,562
CUST00949,Evelyn,Williams,evelyn.williams39@example.com,2025-01-22,Meta Ads,,Los Angeles,United States,2025-02-19,2026-06-09,24,4228.59,41.67,4186.92,33,1,22.0,0.041666666666666664,525
CUST00950,Emma,Miller,emma.miller76@example.com,2025-05-31,Email,,Chicago,United States,2025-07-27,2026-04-21,7,1169.69,712.77,456.92,11,2,71.0,0.2857142857142857,396
CUST00951,Alexander,Brown,alexander.brown32@example.com,2025-05-02,Referral,,Denver,United States,2025-05-17,2026-04-14,4,621.29,0.0,621.29,8,0,78.0,0.0,425
CUST00952,Liam,Lewis,liam.lewis78@example.com,2025-05-30,Organic,,Los Angeles,United States,2025-08-29,2025-08-29,1,33.24,33.24,0.0,2,1,306.0,1.0,397
CUST00953,Mason,Perez,mason.perez26@example.com,2025-09-09,Meta Ads,,New York,United States,2025-12-13,2026-06-26,4,484.11,0.0,484.11,4,0,5.0,0.0,295
CUST00954,Avery,Harris,avery.harris96@example.com,2025-10-26,Meta Ads,,Seattle,United States,2025-11-29,2026-06-12,3,1499.3,43.36,1455.94,7,1,19.0,0.3333333333333333,248
CUST00955,Benjamin,Ramirez,benjamin.ramirez15@example.com,2025-12-15,Meta Ads,,Houston,United States,2026-01-03,2026-06-25,7,1562.64,0.0,1562.64,14,0,6.0,0.0,198
CUST00956,Michael,Thomas,michael.thomas58@example.com,2024-12-24,Email,,Denver,United States,2025-07-24,2025-07-24,1,92.66,0.0,92.66,1,0,342.0,0.0,554
CUST00957,Noah,Wilson,noah.wilson27@example.com,2024-09-17,Meta Ads,,Houston,United States,2024-11-22,2026-06-26,3,497.27,0.0,497.27,6,0,5.0,0.0,652
CUST00958,Logan,Ramirez,logan.ramirez20@example.com,2024-10-17,Email,,Austin,United States,2026-05-23,2026-06-15,2,261.87,0.0,261.87,2,0,16.0,0.0,622
CUST00959,Lucas,Rodriguez,lucas.rodriguez34@example.com,2024-01-06,Organic,,New York,United States,2024-09-16,2026-01-22,4,388.77,0.0,388.77,4,0,160.0,0.0,907
CUST00960,Evelyn,Taylor,evelyn.taylor25@example.com,2025-06-16,Google Ads,,Houston,United States,2025-08-26,2026-06-02,8,1171.56,234.95000000000002,936.61,13,2,29.0,0.25,380
CUST00961,Emily,Sanchez,emily.sanchez50@example.com,2025-02-22,Meta Ads,,Chicago,United States,2025-05-09,2025-06-09,2,146.07,0.0,146.07,2,0,387.0,0.0,494
CUST00962,Lucas,Lee,lucas.lee84@example.com,2024-09-16,Google Ads,,Austin,United States,2025-02-08,2026-01-28,7,1324.8999999999999,0.0,1324.8999999999999,11,0,154.0,0.0,653
CUST00963,Lucas,Jackson,lucas.jackson56@example.com,2025-09-18,Google Ads,,Seattle,United States,2025-09-28,2026-05-29,13,2768.06,223.14999999999998,2544.91,18,2,33.0,0.15384615384615385,286
CUST00964,Elizabeth,Miller,elizabeth.miller62@example.com,2025-07-19,Organic,,Boston,United States,2025-10-26,2026-06-04,3,646.69,96.1,550.59,4,1,27.0,0.3333333333333333,347
CUST00965,Oliver,Lopez,oliver.lopez81@example.com,2025-07-22,Meta Ads,,Miami,United States,2025-08-04,2026-06-25,4,577.55,0.0,577.55,7,0,6.0,0.0,344
CUST00966,Evelyn,Lopez,evelyn.lopez60@example.com,2026-01-23,Google Ads,,Los Angeles,United States,2026-01-27,2026-04-11,3,231.79,0.0,231.79,3,0,81.0,0.0,159
CUST00967,Jacob,Davis,jacob.davis67@example.com,2026-03-12,Email,,Chicago,United States,2026-06-11,2026-06-11,1,81.96,0.0,81.96,1,0,20.0,0.0,111
CUST00968,Noah,Miller,noah.miller75@example.com,2025-02-14,Organic,,Austin,United States,2025-03-12,2025-03-12,1,47.47,0.0,47.47,1,0,476.0,0.0,502
CUST00969,Alexander,Thompson,alexander.thompson97@example.com,2025-12-24,Google Ads,,Seattle,United States,2026-02-08,2026-06-27,3,291.12,0.0,291.12,3,0,4.0,0.0,189
CUST00970,Abigail,Smith,abigail.smith21@example.com,2024-05-28,Meta Ads,,Denver,United States,2024-07-22,2026-02-17,4,727.98,103.58,624.4,7,1,134.0,0.25,764
CUST00971,Lucas,Williams,lucas.williams18@example.com,2024-09-26,Google Ads,,Los Angeles,United States,2024-10-19,2025-09-18,6,614.13,0.0,614.13,8,0,286.0,0.0,643
CUST00972,Alexander,Johnson,alexander.johnson59@example.com,2025-02-14,Email,,Austin,United States,2025-07-23,2025-10-26,2,404.84000000000003,103.72,301.12,3,1,248.0,0.5,502
CUST00973,James,Thompson,james.thompson86@example.com,2024-02-28,Referral,,Chicago,United States,2025-01-13,2025-11-20,2,326.36,196.74,129.62,3,1,223.0,0.5,854
CUST00974,Abigail,Thomas,abigail.thomas66@example.com,2024-01-11,Google Ads,,Austin,United States,2024-01-17,2025-12-20,5,408.35,0.0,408.35,6,0,193.0,0.0,902
CUST00975,James,Miller,james.miller14@example.com,2026-03-13,Email,,Austin,United States,2026-04-12,2026-06-24,7,743.02,90.33,652.69,9,1,7.0,0.14285714285714285,110
CUST00976,Emily,Davis,emily.davis88@example.com,2024-06-22,Email,,San Francisco,United States,2025-01-20,2026-05-11,4,437.40999999999997,229.88,207.53,5,1,51.0,0.25,739
CUST00977,Elijah,Lee,elijah.lee10@example.com,2024-06-10,Google Ads,,Miami,United States,2024-07-10,2026-05-09,3,618.0799999999999,0.0,618.0799999999999,6,0,53.0,0.0,751
CUST00978,Elizabeth,Gonzalez,elizabeth.gonzalez55@example.com,2025-11-16,Meta Ads,,Denver,United States,2026-04-18,2026-04-18,1,123.84,0.0,123.84,2,0,74.0,0.0,227
CUST00979,Sophia,Taylor,sophia.taylor11@example.com,2026-01-24,Organic,,Los Angeles,United States,2026-01-28,2026-01-28,1,46.41,0.0,46.41,1,0,154.0,0.0,158
CUST00980,Ethan,Martinez,ethan.martinez81@example.com,2025-08-19,Meta Ads,,Miami,United States,2025-10-14,2026-06-15,7,861.5400000000001,313.82000000000005,547.72,9,2,16.0,0.2857142857142857,316
CUST00981,Elijah,Martin,elijah.martin34@example.com,2025-04-10,Referral,,Denver,United States,2025-08-10,2026-06-25,8,864.12,63.55,800.57,8,1,6.0,0.125,447
CUST00982,Emma,Rodriguez,emma.rodriguez32@example.com,2025-02-20,Meta Ads,,Austin,United States,2025-05-15,2025-09-21,2,272.64,157.86,114.78,2,1,283.0,0.5,496
CUST00983,Olivia,Taylor,olivia.taylor47@example.com,2024-12-14,Referral,,Austin,United States,,,0,0.0,0.0,0.0,0,0,,0.0,564
CUST00984,Isabella,Lewis,isabella.lewis78@example.com,2026-03-23,Email,,Boston,United States,2026-04-04,2026-04-04,1,49.35,0.0,49.35,1,0,88.0,0.0,100
CUST00985,Charlotte,Jackson,charlotte.jackson71@example.com,2026-02-27,Google Ads,,San Francisco,United States,2026-03-09,2026-06-14,6,899.1099999999999,115.87,783.24,7,1,17.0,0.16666666666666666,124
CUST00986,Elizabeth,Anderson,elizabeth.anderson97@example.com,2025-04-16,Organic,,New York,United States,2026-01-27,2026-01-27,1,52.5,0.0,52.5,2,0,155.0,0.0,441
CUST00987,Mason,Brown,mason.brown43@example.com,2024-03-10,Meta Ads,,Houston,United States,2024-10-25,2024-10-25,1,285.24,285.24,0.0,2,1,614.0,1.0,843
CUST00988,Henry,Thompson,henry.thompson39@example.com,2026-03-30,Meta Ads,,San Francisco,United States,2026-04-14,2026-05-15,6,661.03,0.0,661.03,13,0,47.0,0.0,93
CUST00989,Harper,Moore,harper.moore11@example.com,2025-12-18,Organic,,Houston,United States,2026-01-02,2026-06-22,8,1096.09,32.48,1063.6100000000001,12,1,9.0,0.125,195
CUST00990,James,Williams,james.williams61@example.com,2025-11-20,Organic,,San Francisco,United States,2025-11-29,2026-06-25,25,2678.67,384.23,2294.44,33,4,6.0,0.16,223
CUST00991,Olivia,Moore,olivia.moore32@example.com,2025-05-02,Meta Ads,,Houston,United States,2025-07-23,2026-03-21,2,355.43,0.0,355.43,4,0,102.0,0.0,425
CUST00992,Avery,Jackson,avery.jackson44@example.com,2024-07-06,Referral,,Houston,United States,2025-01-07,2025-05-27,2,106.74000000000001,0.0,106.74000000000001,2,0,400.0,0.0,725
CUST00993,Mason,White,mason.white35@example.com,2024-08-28,Organic,,Miami,United States,2024-11-08,2026-01-03,2,430.66,0.0,430.66,3,0,179.0,0.0,672
